date,state,beds,admitted_pui,admitted_covid,discharge_pui,discharge_covid,pkrc_covid,pkrc_pui
2021-03-28,Negeri Sembilan,80,0,0,0,0,42,0
2021-03-28,Pahang,762,0,6,1,1,122,16
2021-03-28,Perak,1069,0,7,0,47,114,2
2021-03-28,Perlis,314,0,0,0,0,5,0
2021-03-28,Pulau Pinang,2031,0,137,0,138,579,0
2021-03-28,Sabah,3730,0,25,1,40,253,16
2021-03-28,Sarawak,4861,9,43,5,32,1848,207
2021-03-28,Selangor,8483,3,251,6,530,2140,21
2021-03-28,Terengganu,1509,0,0,0,2,43,2
2021-03-28,W.P. Labuan,402,4,0,0,8,25,26
2021-03-29,Johor,1641,0,24,0,38,254,0
2021-03-29,Kedah,672,0,10,0,12,47,0
2021-03-29,Kelantan,370,5,63,8,35,242,6
2021-03-29,Melaka,236,0,4,0,2,38,0
2021-03-29,Negeri Sembilan,80,0,0,0,0,42,0
2021-03-29,Pahang,762,3,16,3,13,125,16
2021-03-29,Perak,1069,0,2,0,12,103,2
2021-03-29,Perlis,314,0,0,0,0,5,0
2021-03-29,Pulau Pinang,2031,0,102,0,84,598,0
2021-03-29,Sabah,3730,0,23,2,18,238,12
2021-03-29,Sarawak,4861,3,217,5,28,2074,198
2021-03-29,Selangor,8483,0,159,3,357,1941,18
2021-03-29,Terengganu,1509,0,2,0,14,31,2
2021-03-29,W.P. Labuan,402,0,7,1,6,26,22
2021-03-30,Johor,1641,0,30,0,21,263,0
2021-03-30,Kedah,672,0,5,3,4,51,0
2021-03-30,Kelantan,370,2,25,0,15,252,8
2021-03-30,Melaka,236,0,2,0,10,30,0
2021-03-30,Negeri Sembilan,80,0,6,0,20,28,0
2021-03-30,Pahang,762,16,2,2,24,103,30
2021-03-30,Perak,1069,0,12,0,6,107,2
2021-03-30,Perlis,314,0,0,0,0,5,0
2021-03-30,Pulau Pinang,2031,0,150,0,160,489,0
2021-03-30,Sabah,3670,2,30,2,44,223,12
2021-03-30,Sarawak,4861,8,17,8,54,1975,193
2021-03-30,Selangor,8483,3,236,3,388,1791,16
2021-03-30,Terengganu,1509,0,0,2,14,16,0
2021-03-30,W.P. Labuan,402,0,2,0,1,27,27
2021-03-31,Johor,1651,0,61,0,24,285,0
2021-03-31,Kedah,672,1,25,0,2,75,1
2021-03-31,Kelantan,398,0,22,0,20,254,8
2021-03-31,Melaka,236,0,21,0,1,50,0
2021-03-31,Negeri Sembilan,80,0,4,0,5,27,0
2021-03-31,Pahang,762,1,7,9,10,91,19
2021-03-31,Perak,1069,0,25,0,21,113,2
2021-03-31,Perlis,314,0,0,0,0,5,0
2021-03-31,Pulau Pinang,2031,0,109,0,73,631,0
2021-03-31,Sabah,3470,0,20,0,18,228,11
2021-03-31,Sarawak,4861,4,3,1,27,2018,227
2021-03-31,Selangor,8483,6,632,1,270,2154,20
2021-03-31,Terengganu,1509,0,1,0,1,16,0
2021-03-31,W.P. Labuan,382,18,0,1,3,25,44
2021-04-01,Johor,1651,0,25,0,30,279,0
2021-04-01,Kedah,672,0,8,0,8,75,1
2021-04-01,Kelantan,398,1,21,4,33,242,5
2021-04-01,Melaka,236,0,6,0,4,52,0
2021-04-01,Negeri Sembilan,80,0,0,0,0,27,0
2021-04-01,Pahang,762,1,31,1,35,88,20
2021-04-01,Perak,1069,0,16,0,20,90,0
2021-04-01,Perlis,314,0,0,0,0,5,0
2021-04-01,Pulau Pinang,2031,0,123,0,121,632,0
2021-04-01,Sabah,3470,0,42,0,38,258,11
2021-04-01,Sarawak,4861,4,22,5,16,1804,195
2021-04-01,Selangor,8483,0,288,8,441,2070,12
2021-04-01,Terengganu,1509,0,0,0,3,13,0
2021-04-01,W.P. Labuan,382,11,12,1,8,29,50
2021-04-02,Johor,1658,0,51,0,46,284,0
2021-04-02,Kedah,672,0,9,0,13,71,1
2021-04-02,Kelantan,398,0,10,2,28,224,3
2021-04-02,Melaka,236,0,0,0,17,35,0
2021-04-02,Negeri Sembilan,80,0,0,0,3,24,0
2021-04-02,Pahang,762,1,6,4,20,74,17
2021-04-02,Perak,1069,0,5,0,29,85,1
2021-04-02,Perlis,314,0,1,0,4,2,0
2021-04-02,Pulau Pinang,2031,0,147,0,169,609,0
2021-04-02,Sabah,3410,0,62,0,45,279,4
2021-04-02,Sarawak,4861,4,5,4,21,1717,207
2021-04-02,Selangor,8483,1,415,5,369,2126,8
2021-04-02,Terengganu,1509,0,4,0,10,7,0
2021-04-02,W.P. Labuan,382,5,4,2,4,29,58
2021-04-03,Johor,1658,0,23,0,10,295,0
2021-04-03,Kedah,672,0,10,0,16,66,0
2021-04-03,Kelantan,398,0,14,0,32,206,3
2021-04-03,Melaka,236,0,12,0,1,46,0
2021-04-03,Negeri Sembilan,80,0,0,0,0,24,0
2021-04-03,Pahang,762,3,29,4,12,91,16
2021-04-03,Perak,1069,0,1,0,3,75,0
2021-04-03,Perlis,314,0,0,0,0,2,0
2021-04-03,Pulau Pinang,2031,0,97,0,165,545,0
2021-04-03,Sabah,3410,0,22,1,28,278,4
2021-04-03,Sarawak,4861,5,19,2,38,1737,254
2021-04-03,Selangor,8483,6,284,3,298,2114,11
2021-04-03,Terengganu,1509,0,1,0,0,8,0
2021-04-03,W.P. Labuan,382,0,10,0,0,39,67
2021-04-04,Johor,1658,0,16,0,45,265,0
2021-04-04,Kedah,672,0,8,0,5,68,1
2021-04-04,Kelantan,398,1,36,1,49,193,3
2021-04-04,Melaka,236,0,6,0,2,50,0
2021-04-04,Negeri Sembilan,80,0,0,0,0,24,0
2021-04-04,Pahang,762,6,17,2,14,98,12
2021-04-04,Perak,1069,0,9,0,13,71,0
2021-04-04,Perlis,314,0,0,0,0,2,0
2021-04-04,Pulau Pinang,2031,0,60,0,111,499,0
2021-04-04,Sabah,3410,0,26,0,48,275,3
2021-04-04,Sarawak,4971,19,51,3,40,1755,311
2021-04-04,Selangor,8483,1,722,1,404,2433,10
2021-04-04,Terengganu,1509,0,1,0,0,9,0
2021-04-04,W.P. Labuan,382,1,4,7,5,38,60
2021-04-05,Johor,1658,0,33,0,34,260,0
2021-04-05,Kedah,672,0,11,0,7,72,1
2021-04-05,Kelantan,398,14,20,2,59,154,15
2021-04-05,Melaka,236,0,7,0,7,50,0
2021-04-05,Negeri Sembilan,80,0,0,0,0,24,0
2021-04-05,Pahang,762,0,11,3,9,100,9
2021-04-05,Perak,1069,0,4,0,5,70,0
2021-04-05,Perlis,314,0,2,0,0,4,0
2021-04-05,Pulau Pinang,2031,0,60,0,112,496,0
2021-04-05,Sabah,3410,0,25,0,39,274,1
2021-04-05,Sarawak,5271,9,20,2,39,1962,373
2021-04-05,Selangor,4823,3,179,1,385,2228,11
2021-04-05,Terengganu,1509,1,2,0,0,11,1
2021-04-05,W.P. Labuan,382,2,14,5,6,35,44
2021-04-06,Johor,1658,0,19,0,20,258,0
2021-04-06,Kedah,672,0,18,0,15,73,1
2021-04-06,Kelantan,398,1,13,4,20,139,20
2021-04-06,Melaka,236,0,3,0,5,47,0
2021-04-06,Negeri Sembilan,80,0,0,0,3,21,0
2021-04-06,Pahang,762,2,17,1,14,103,10
2021-04-06,Perak,1069,0,24,0,2,91,0
2021-04-06,Perlis,314,0,0,0,0,4,0
2021-04-06,Pulau Pinang,2031,0,96,0,118,454,0
2021-04-06,Sabah,3410,0,49,0,28,311,1
2021-04-06,Sarawak,5333,10,33,2,43,2002,375
2021-04-06,Selangor,4823,7,339,0,275,2292,18
2021-04-06,Terengganu,1509,0,0,0,0,11,1
2021-04-06,W.P. Labuan,382,0,15,2,1,56,45
2021-04-07,Johor,1660,0,32,0,9,280,0
2021-04-07,Kedah,672,0,16,0,5,84,1
2021-04-07,Kelantan,398,6,42,5,21,160,21
2021-04-07,Melaka,236,0,1,0,5,45,0
2021-04-07,Negeri Sembilan,80,0,0,0,9,12,0
2021-04-07,Pahang,762,1,7,0,14,96,11
2021-04-07,Perak,1069,0,64,0,2,152,1
2021-04-07,Perlis,314,0,0,0,0,4,0
2021-04-07,Pulau Pinang,1851,0,73,0,81,444,0
2021-04-07,Sabah,3100,2,33,1,37,319,2
2021-04-07,Sarawak,5333,23,129,9,26,2203,413
2021-04-07,Selangor,4823,11,289,2,204,2377,27
2021-04-07,Terengganu,1509,0,7,0,2,16,1
2021-04-07,W.P. Labuan,382,0,0,1,2,59,43
2021-04-08,Johor,1060,0,35,0,40,274,0
2021-04-08,Kedah,672,0,7,0,14,78,0
2021-04-08,Kelantan,398,3,30,5,28,171,19
2021-04-08,Melaka,236,0,2,0,19,26,0
2021-04-08,Negeri Sembilan,80,0,0,0,0,12,0
2021-04-08,Pahang,762,0,12,0,13,95,11
2021-04-08,Perak,1069,0,13,0,39,126,1
2021-04-08,Perlis,314,0,0,0,0,4,0
2021-04-08,Pulau Pinang,1851,0,63,0,68,441,0
2021-04-08,Sabah,3242,0,35,0,44,313,2
2021-04-08,Sarawak,5307,8,35,3,31,2296,366
2021-04-08,Selangor,4289,0,273,2,388,2263,24
2021-04-08,Terengganu,1509,0,8,0,0,24,1
2021-04-08,W.P. Labuan,222,2,0,1,2,55,49
2021-04-09,Johor,1660,0,33,0,29,278,0
2021-04-09,Kedah,600,0,7,0,5,78,2
2021-04-09,Kelantan,398,6,28,5,19,180,20
2021-04-09,Melaka,236,0,16,0,1,41,0
2021-04-09,Negeri Sembilan,80,0,36,0,6,42,0
2021-04-09,Pahang,762,0,8,2,6,104,9
2021-04-09,Perak,1069,0,6,0,4,128,0
2021-04-09,Perlis,314,0,0,0,1,3,0
2021-04-09,Pulau Pinang,1851,0,108,0,63,487,0
2021-04-09,Sabah,3242,0,55,1,34,347,6
2021-04-09,Sarawak,5333,2,26,15,25,2333,334
2021-04-09,Selangor,4289,4,384,2,410,2238,25
2021-04-09,Terengganu,1509,0,11,0,1,34,1
2021-04-09,W.P. Labuan,222,4,0,0,11,46,51
2021-04-10,Johor,1660,0,15,0,25,267,0
2021-04-10,Kedah,600,0,7,0,12,75,0
2021-04-10,Kelantan,398,7,73,2,19,234,25
2021-04-10,Melaka,236,0,1,0,3,39,0
2021-04-10,Negeri Sembilan,80,0,0,0,0,42,0
2021-04-10,Pahang,762,0,15,2,27,92,7
2021-04-10,Perak,1069,0,17,0,9,135,0
2021-04-10,Perlis,314,0,0,0,0,3,0
2021-04-10,Pulau Pinang,1851,0,79,0,71,502,0
2021-04-10,Sabah,3242,0,67,1,45,398,5
2021-04-10,Sarawak,5723,12,74,7,199,2372,304
2021-04-10,Selangor,4289,0,324,0,749,1815,25
2021-04-10,Terengganu,1509,0,16,0,4,46,1
2021-04-10,W.P. Labuan,222,0,3,11,19,31,41
2021-04-11,Johor,1660,0,22,0,19,269,0
2021-04-11,Kedah,600,0,16,0,11,80,0
2021-04-11,Kelantan,398,8,89,3,18,305,30
2021-04-11,Melaka,236,0,43,0,11,71,0
2021-04-11,Negeri Sembilan,80,0,0,0,0,42,0
2021-04-11,Pahang,762,2,13,4,15,90,5
2021-04-11,Perak,1069,0,15,0,23,126,0
2021-04-11,Perlis,314,0,0,0,0,3,0
2021-04-11,Pulau Pinang,1851,0,69,0,107,29,0
2021-04-11,Sabah,3242,1,87,0,73,445,7
2021-04-11,Sarawak,5723,9,73,3,35,2397,291
2021-04-11,Selangor,4289,5,310,6,309,1819,21
2021-04-11,Terengganu,1509,0,34,0,1,79,1
2021-04-11,W.P. Labuan,222,5,0,12,13,19,33
2021-04-12,Johor,1660,0,61,0,78,250,0
2021-04-12,Kedah,600,0,12,0,11,83,0
2021-04-12,Kelantan,438,0,48,4,20,333,26
2021-04-12,Melaka,249,0,2,0,3,70,0
2021-04-12,Negeri Sembilan,80,0,1,0,0,43,0
2021-04-12,Pahang,762,1,7,0,12,85,6
2021-04-12,Perak,1069,0,23,0,9,140,0
2021-04-12,Perlis,314,0,1,0,0,4,0
2021-04-12,Pulau Pinang,1851,0,72,0,107,433,0
2021-04-12,Sabah,3242,1,71,3,42,487,5
2021-04-12,Sarawak,5723,6,59,0,41,2557,279
2021-04-12,Selangor,4289,5,205,4,328,1697,21
2021-04-12,Terengganu,1509,2,24,0,4,99,3
2021-04-12,W.P. Labuan,222,1,5,5,6,18,29
2021-04-13,Johor,1660,0,31,0,28,253,0
2021-04-13,Kedah,600,0,10,0,8,85,0
2021-04-13,Kelantan,438,2,38,9,19,352,19
2021-04-13,Melaka,256,0,3,0,1,72,0
2021-04-13,Negeri Sembilan,80,0,0,0,0,43,0
2021-04-13,Pahang,762,1,30,0,13,101,7
2021-04-13,Perak,1069,0,16,0,6,150,0
2021-04-13,Perlis,314,0,0,0,0,4,0
2021-04-13,Pulau Pinang,1851,0,43,0,87,386,0
2021-04-13,Sabah,3242,1,41,0,46,486,10
2021-04-13,Sarawak,5723,7,46,5,26,2485,309
2021-04-13,Selangor,4289,3,599,4,279,2018,19
2021-04-13,Terengganu,1509,1,20,1,2,117,3
2021-04-13,W.P. Labuan,222,1,0,7,5,11,23
2021-04-14,Johor,1660,0,5,0,13,242,0
2021-04-14,Kedah,600,2,1,0,22,67,2
2021-04-14,Kelantan,458,0,51,6,28,375,13
2021-04-14,Melaka,256,0,0,0,7,65,0
2021-04-14,Negeri Sembilan,80,0,0,0,5,38,0
2021-04-14,Pahang,762,4,8,3,15,94,8
2021-04-14,Perak,1069,0,16,0,53,113,1
2021-04-14,Perlis,314,0,0,0,0,4,0
2021-04-14,Pulau Pinang,1851,0,48,0,88,344,0
2021-04-14,Sabah,3242,5,59,2,59,501,13
2021-04-14,Sarawak,5865,9,161,4,39,2837,342
2021-04-14,Selangor,4289,7,399,1,166,2252,25
2021-04-14,Terengganu,1509,2,11,0,1,127,5
2021-04-14,W.P. Labuan,222,0,4,2,0,11,21
2021-04-15,Johor,1660,0,68,0,37,272,0
2021-04-15,Kedah,500,0,28,0,4,94,0
2021-04-15,Kelantan,474,2,90,8,68,397,6
2021-04-15,Melaka,256,0,43,0,4,104,0
2021-04-15,Negeri Sembilan,90,0,46,0,0,84,0
2021-04-15,Pahang,762,3,21,0,16,99,11
2021-04-15,Perak,1069,0,31,0,6,138,0
2021-04-15,Perlis,314,0,0,0,1,3,0
2021-04-15,Pulau Pinang,1851,0,32,0,77,298,0
2021-04-15,Sabah,3342,5,110,1,62,600,16
2021-04-15,Sarawak,5865,14,103,2,46,3210,368
2021-04-15,Selangor,4289,3,443,4,365,2330,24
2021-04-15,Terengganu,1509,1,12,0,6,133,6
2021-04-15,W.P. Labuan,222,3,0,4,3,9,20
2021-04-16,Johor,1660,0,39,0,37,272,0
2021-04-16,Kedah,500,1,8,0,19,81,1
2021-04-16,Kelantan,474,1,82,0,31,448,8
2021-04-16,Melaka,196,0,21,0,0,25,0
2021-04-16,Negeri Sembilan,90,0,1,0,0,85,0
2021-04-16,Pahang,762,2,28,0,7,118,13
2021-04-16,Perak,1069,0,22,0,24,133,0
2021-04-16,Perlis,314,0,0,0,2,1,0
2021-04-16,Pulau Pinang,1851,0,91,0,54,336,0
2021-04-16,Sabah,3456,2,117,3,99,608,15
2021-04-16,Sarawak,5865,11,58,1,63,3252,400
2021-04-16,Selangor,4289,3,363,4,354,2342,21
2021-04-16,Terengganu,1509,1,8,6,6,135,7
2021-04-16,W.P. Labuan,222,6,4,4,1,12,22
2021-04-17,Johor,1660,0,48,0,17,303,0
2021-04-17,Kedah,500,0,16,0,6,89,3
2021-04-17,Kelantan,674,0,69,0,38,483,6
2021-04-17,Melaka,286,0,21,0,11,113,0
2021-04-17,Negeri Sembilan,90,0,0,0,25,60,0
2021-04-17,Pahang,762,0,26,0,16,130,13
2021-04-17,Perak,1069,0,43,0,2,174,0
2021-04-17,Perlis,314,0,0,0,0,1,0
2021-04-17,Pulau Pinang,1851,0,49,0,91,289,0
2021-04-17,Sabah,3492,1,95,1,86,633,13
2021-04-17,Sarawak,5977,7,125,9,129,3362,474
2021-04-17,Selangor,4793,4,425,5,357,2410,20
2021-04-17,Terengganu,1509,0,22,0,13,144,7
2021-04-17,W.P. Labuan,222,2,0,1,0,12,23
2021-04-18,Johor,1660,0,51,0,21,332,0
2021-04-18,Kedah,500,1,13,0,5,101,3
2021-04-18,Kelantan,674,1,117,1,71,535,6
2021-04-18,Melaka,286,0,0,0,3,109,0
2021-04-18,Negeri Sembilan,90,0,0,0,0,60,0
2021-04-18,Pahang,762,1,14,0,5,139,14
2021-04-18,Perak,1069,0,12,0,15,171,0
2021-04-18,Perlis,314,0,0,0,0,1,0
2021-04-18,Pulau Pinang,1851,0,54,0,68,305,0
2021-04-18,Sabah,3492,2,62,0,56,643,13
2021-04-18,Sarawak,5977,12,64,1,47,3519,533
2021-04-18,Selangor,4793,12,365,9,489,2287,22
2021-04-18,Terengganu,1509,1,6,2,23,127,6
2021-04-18,W.P. Labuan,222,0,2,4,4,10,19
2021-04-19,Johor,1660,0,69,0,64,332,0
2021-04-19,Kedah,500,8,21,0,18,107,11
2021-04-19,Kelantan,694,1,172,3,91,616,4
2021-04-19,Melaka,286,0,12,0,43,78,0
2021-04-19,Negeri Sembilan,90,0,0,0,0,60,0
2021-04-19,Pahang,762,0,13,4,29,153,10
2021-04-19,Perak,1069,0,20,0,22,169,0
2021-04-19,Perlis,314,3,0,0,0,3,5
2021-04-19,Pulau Pinang,1851,0,32,0,61,278,0
2021-04-19,Sabah,3492,1,62,2,71,635,13
2021-04-19,Sarawak,6291,1,57,3,48,3558,516
2021-04-19,Selangor,4793,4,349,1,513,2123,25
2021-04-19,Terengganu,1509,3,12,0,27,112,9
2021-04-19,W.P. Labuan,222,0,5,0,2,13,15
2021-04-20,Johor,1660,0,74,0,20,384,0
2021-04-20,Kedah,500,1,5,0,10,105,13
2021-04-20,Kelantan,694,0,70,0,37,649,4
2021-04-20,Melaka,286,0,0,0,1,77,0
2021-04-20,Negeri Sembilan,90,0,0,0,12,48,0
2021-04-20,Pahang,722,0,37,2,15,145,8
2021-04-20,Perak,1069,0,10,0,20,159,1
2021-04-20,Perlis,314,0,3,0,0,6,2
2021-04-20,Pulau Pinang,1851,0,32,0,25,298,0
2021-04-20,Sabah,3394,6,70,1,82,632,18
2021-04-20,Sarawak,6233,8,72,4,337,3519,469
2021-04-20,Selangor,4793,2,460,5,365,2218,22
2021-04-20,Terengganu,1509,0,3,1,30,85,7
2021-04-20,W.P. Labuan,222,0,6,3,0,19,9
2021-04-21,Johor,1660,0,76,0,37,398,0
2021-04-21,Kedah,500,0,15,2,7,119,3
2021-04-21,Kelantan,694,2,61,0,90,620,6
2021-04-21,Melaka,286,0,2,0,4,75,0
2021-04-21,Negeri Sembilan,90,0,3,0,0,51,0
2021-04-21,Pahang,722,0,17,3,11,151,5
2021-04-21,Perak,1069,0,11,0,12,162,0
2021-04-21,Perlis,314,0,0,0,1,5,2
2021-04-21,Pulau Pinang,1851,0,68,0,36,333,0
2021-04-21,Sabah,3394,1,66,2,66,632,17
2021-04-21,Sarawak,6233,1,88,2,30,3575,486
2021-04-21,Selangor,4843,1,623,7,247,2597,13
2021-04-21,Terengganu,1509,0,7,2,18,74,5
2021-04-21,W.P. Labuan,222,1,0,0,3,17,10
2021-04-22,Johor,1660,0,105,0,39,460,0
2021-04-22,Kedah,500,1,21,1,28,127,2
2021-04-22,Kelantan,694,3,112,0,113,619,9
2021-04-22,Melaka,286,0,1,0,44,32,0
2021-04-22,Negeri Sembilan,90,0,0,0,0,51,0
2021-04-22,Pahang,722,0,47,3,44,154,2
2021-04-22,Perak,1069,0,19,0,23,158,0
2021-04-22,Perlis,314,0,0,0,0,5,2
2021-04-22,Pulau Pinang,1851,0,81,0,53,364,0
2021-04-22,Sabah,3394,2,114,3,99,662,16
2021-04-22,Sarawak,6405,2,68,5,94,3757,495
2021-04-22,Selangor,4843,5,548,2,650,2498,13
2021-04-22,Terengganu,1509,0,0,3,31,42,3
2021-04-22,W.P. Labuan,222,4,1,2,1,17,12
2021-04-23,Johor,1665,0,88,0,66,478,0
2021-04-23,Kedah,500,0,43,0,14,154,0
2021-04-23,Kelantan,694,0,107,1,84,642,8
2021-04-23,Melaka,286,2,12,0,12,32,2
2021-04-23,Negeri Sembilan,170,0,56,0,10,97,0
2021-04-23,Pahang,722,1,40,1,14,180,2
2021-04-23,Perak,815,0,22,0,26,152,0
2021-04-23,Perlis,314,0,0,0,2,4,2
2021-04-23,Pulau Pinang,1851,0,40,0,81,326,0
2021-04-23,Sabah,3394,0,93,4,100,647,10
2021-04-23,Sarawak,6405,3,47,1,222,3420,534
2021-04-23,Selangor,4843,4,604,3,518,2584,14
2021-04-23,Terengganu,1509,1,18,0,10,50,4
2021-04-23,W.P. Labuan,222,2,3,2,0,20,12
2021-04-24,Johor,1665,0,59,0,12,514,0
2021-04-24,Kedah,500,0,7,0,22,140,3
2021-04-24,Kelantan,894,0,189,3,100,724,5
2021-04-24,Melaka,286,0,4,2,2,34,0
2021-04-24,Negeri Sembilan,170,0,1,0,0,98,0
2021-04-24,Pahang,722,0,16,0,14,182,2
2021-04-24,Perak,815,0,40,0,28,163,2
2021-04-24,Perlis,314,0,0,0,0,4,2
2021-04-24,Pulau Pinang,1851,0,48,0,54,323,0
2021-04-24,Sabah,3394,5,104,1,104,661,12
2021-04-24,Sarawak,6405,1,74,3,141,3258,487
2021-04-24,Selangor,4843,2,589,2,491,2683,13
2021-04-24,Terengganu,1509,1,6,1,3,53,4
2021-04-24,W.P. Labuan,222,0,2,0,2,20,10
2021-04-25,Johor,1667,0,38,0,47,505,0
2021-04-25,Kedah,500,0,12,0,21,134,3
2021-04-25,Kelantan,890,2,127,2,93,758,5
2021-04-25,Melaka,286,0,2,0,1,35,0
2021-04-25,Negeri Sembilan,190,0,22,0,0,120,0
2021-04-25,Pahang,722,2,28,0,37,172,4
2021-04-25,Perak,815,0,12,0,18,159,1
2021-04-25,Perlis,314,0,0,1,0,4,1
2021-04-25,Pulau Pinang,1261,0,48,0,65,312,0
2021-04-25,Sabah,3394,5,101,1,75,688,14
2021-04-25,Sarawak,6405,7,16,1,33,3009,522
2021-04-25,Selangor,4843,9,576,3,489,2770,19
2021-04-25,Terengganu,1509,1,35,0,1,87,5
2021-04-25,W.P. Labuan,222,0,3,1,8,17,9
2021-04-26,Johor,1667,0,80,0,57,525,0
2021-04-26,Kedah,500,0,37,0,7,168,3
2021-04-26,Kelantan,1068,0,240,2,214,784,3
2021-04-26,Melaka,286,0,2,0,16,21,0
2021-04-26,Negeri Sembilan,190,0,0,0,0,119,0
2021-04-26,Pahang,722,0,20,0,10,182,4
2021-04-26,Perak,815,0,13,0,21,150,0
2021-04-26,Perlis,314,0,0,0,0,4,1
2021-04-26,Pulau Pinang,1261,0,56,0,29,338,0
2021-04-26,Sabah,3394,2,40,1,80,650,16
2021-04-26,Sarawak,6523,2,39,8,60,3108,496
2021-04-26,Selangor,4843,3,509,3,524,2757,19
2021-04-26,Terengganu,1509,7,23,1,17,93,11
2021-04-26,W.P. Labuan,222,0,3,1,8,17,9
2021-04-27,Johor,1673,0,58,0,39,540,0
2021-04-27,Kedah,500,0,13,2,5,171,1
2021-04-27,Kelantan,1068,6,142,1,156,767,8
2021-04-27,Melaka,286,0,1,0,6,16,0
2021-04-27,Negeri Sembilan,190,0,16,0,36,99,0
2021-04-27,Pahang,722,1,22,0,16,188,5
2021-04-27,Perak,815,0,17,0,19,148,0
2021-04-27,Perlis,314,0,0,1,0,4,0
2021-04-27,Pulau Pinang,1261,0,76,0,44,368,0
2021-04-27,Sabah,3394,6,74,3,93,633,18
2021-04-27,Sarawak,6523,4,76,2,74,3043,517
2021-04-27,Selangor,4843,5,558,1,480,2840,18
2021-04-27,Terengganu,1509,0,5,3,10,88,8
2021-04-27,W.P. Labuan,222,9,1,1,1,11,13
2021-04-28,Johor,1719,0,128,0,36,741,0
2021-04-28,Kedah,500,0,21,0,13,176,0
2021-04-28,Kelantan,1068,2,118,0,80,805,10
2021-04-28,Melaka,286,0,6,0,2,20,0
2021-04-28,Negeri Sembilan,190,0,0,0,0,99,0
2021-04-28,Pahang,722,0,26,0,21,191,5
2021-04-28,Perak,815,0,17,0,19,145,1
2021-04-28,Perlis,314,0,0,0,4,0,0
2021-04-28,Pulau Pinang,1261,0,33,0,105,294,0
2021-04-28,Sabah,3394,2,48,0,135,547,19
2021-04-28,Sarawak,6523,1,93,1,12,3133,526
2021-04-28,Selangor,4843,4,750,1,440,3150,21
2021-04-28,Terengganu,1509,4,37,0,7,118,12
2021-04-28,W.P. Labuan,222,3,2,0,0,13,16
2021-04-29,Johor,1757,0,137,0,77,809,0
2021-04-29,Kedah,500,0,56,0,54,176,0
2021-04-29,Kelantan,1068,2,136,0,115,826,12
2021-04-29,Melaka,286,0,4,0,6,18,0
2021-04-29,Negeri Sembilan,190,0,43,0,39,103,0
2021-04-29,Pahang,722,1,40,0,62,169,6
2021-04-29,Perak,815,0,19,0,9,151,1
2021-04-29,Perlis,314,0,0,0,0,0,0
2021-04-29,Pulau Pinang,1261,0,31,0,59,269,0
2021-04-29,Sabah,3394,5,60,0,90,491,29
2021-04-29,Sarawak,6523,3,70,5,40,3099,501
2021-04-29,Selangor,4843,4,806,2,584,3344,21
2021-04-29,Terengganu,1509,4,31,0,15,134,16
2021-04-29,W.P. Labuan,222,0,2,0,2,13,16
2021-04-30,Johor,1767,0,96,0,88,803,0
2021-04-30,Kedah,500,0,47,0,23,206,0
2021-04-30,Kelantan,1068,3,110,2,74,861,13
2021-04-30,Melaka,286,0,4,0,7,15,0
2021-04-30,Negeri Sembilan,190,0,3,0,2,104,0
2021-04-30,Pahang,722,5,48,2,38,179,9
2021-04-30,Perak,853,0,70,0,21,198,0
2021-04-30,Perlis,314,0,0,0,0,0,0
2021-04-30,Pulau Pinang,1261,0,76,0,51,294,0
2021-04-30,Sabah,3394,2,91,1,113,437,21
2021-04-30,Sarawak,6559,1,67,2,58,3222,488
2021-04-30,Selangor,5938,2,669,3,697,3324,13
2021-04-30,Terengganu,1398,3,21,5,31,124,14
2021-04-30,W.P. Labuan,222,0,0,1,4,9,13
2021-05-01,Johor,1767,0,101,0,52,847,0
2021-05-01,Kedah,500,0,83,0,10,283,1
2021-05-01,Kelantan,1076,2,142,1,105,898,14
2021-05-01,Melaka,286,0,6,0,5,16,0
2021-05-01,Negeri Sembilan,190,0,2,0,7,97,0
2021-05-01,Pahang,722,2,48,3,47,180,8
2021-05-01,Perak,853,0,39,0,30,205,1
2021-05-01,Perlis,314,0,0,0,0,0,0
2021-05-01,Pulau Pinang,1261,0,162,0,44,418,0
2021-05-01,Sabah,3394,3,42,3,48,430,21
2021-05-01,Sarawak,6559,10,65,3,109,3263,469
2021-05-01,Selangor,5938,3,702,2,816,3212,12
2021-05-01,Terengganu,1298,0,16,3,20,120,11
2021-05-01,W.P. Labuan,222,3,2,1,2,9,15
2021-05-02,Johor,1768,0,129,0,62,896,0
2021-05-02,Kedah,500,0,64,0,32,323,1
2021-05-02,Kelantan,1076,3,89,0,137,833,17
2021-05-02,Melaka,286,0,7,0,9,14,0
2021-05-02,Negeri Sembilan,190,0,0,0,4,93,0
2021-05-02,Pahang,922,3,39,1,14,237,10
2021-05-02,Perak,853,0,20,0,15,210,1
2021-05-02,Perlis,314,0,0,0,0,0,0
2021-05-02,Pulau Pinang,1261,0,60,0,86,394,0
2021-05-02,Sabah,3394,0,56,5,75,401,15
2021-05-02,Sarawak,6559,1,66,1,109,3301,528
2021-05-02,Selangor,5938,9,846,2,671,3387,19
2021-05-02,Terengganu,1298,1,32,0,7,145,12
2021-05-02,W.P. Labuan,222,0,10,1,2,17,13
2021-05-03,Johor,1772,0,123,0,75,935,0
2021-05-03,Kedah,500,0,28,0,41,309,1
2021-05-03,Kelantan,1076,2,75,0,135,773,19
2021-05-03,Melaka,286,0,9,0,5,18,0
