date,state,cases_import,cases_new,cases_recovered,deaths_new,beds_covid,beds_noncrit,admitted_pui,admitted_covid,discharged_pui,discharged_covid,hosp_covid,hosp_pui
2021-05-18,Negeri Sembilan,0,149,126.0,1,503,1204,2,55,3,39,318,10
2021-05-18,Pahang,0,152,39.0,2,721,2142,14,37,6,34,262,15
2021-05-18,Perak,0,160,118.0,3,362,2640,1,33,1,31,217,14
2021-05-18,Perlis,0,2,2.0,0,57,496,6,3,6,1,10,15
2021-05-18,Pulau Pinang,0,220,240.0,5,248,1247,0,28,0,10,224,0
2021-05-18,Sabah,0,95,111.0,0,698,2808,8,46,5,33,211,38
2021-05-18,Sarawak,0,512,538.0,5,839,2632,122,376,72,391,502,156
2021-05-18,Selangor,3,1743,943.0,18,1623,5433,148,231,70,202,521,874
2021-05-18,Terengganu,0,156,72.0,0,288,1267,11,33,9,24,180,39
2021-05-18,W.P. Kuala Lumpur,2,477,404.0,4,767,3901,16,76,4,35,576,71
2021-05-18,W.P. Labuan,0,6,0.0,0,25,112,2,0,0,0,4,3
2021-05-18,W.P. Putrajaya,0,9,9.0,0,20,377,1,2,0,0,11,2
2021-05-19,Johor,0,699,337.0,6,1196,4938,137,185,86,127,993,212
2021-05-19,Kedah,0,445,80.0,2,406,1844,0,36,0,14,331,3
2021-05-19,Kelantan,0,441,322.0,4,574,2563,8,88,4,62,472,12
2021-05-19,Melaka,0,122,47.0,1,208,1009,8,22,5,21,179,13
2021-05-19,Negeri Sembilan,0,189,62.0,1,503,1204,1,55,4,25,318,7
2021-05-19,Pahang,0,150,53.0,0,728,2142,7,56,3,24,304,20
2021-05-19,Perak,0,220,186.0,0,362,2640,1,40,1,20,237,12
2021-05-19,Perlis,0,6,0.0,0,57,493,9,3,6,0,14,19
2021-05-19,Pulau Pinang,0,183,243.0,2,248,1247,0,38,0,32,223,0
2021-05-19,Sabah,0,160,67.0,2,698,2808,7,33,2,17,227,41
2021-05-19,Sarawak,0,323,345.0,7,839,2632,137,358,62,331,498,184
2021-05-19,Selangor,1,2251,1397.0,19,1712,5433,172,260,100,218,1074,400
2021-05-19,Terengganu,0,203,35.0,0,324,1267,10,40,4,24,193,44
2021-05-19,W.P. Kuala Lumpur,1,660,320.0,2,849,3901,12,86,9,51,596,83
2021-05-19,W.P. Labuan,1,14,8.0,0,25,112,10,0,0,2,2,13
2021-05-19,W.P. Putrajaya,0,9,14.0,0,20,377,2,2,2,0,13,2
2021-05-20,Johor,0,615,267.0,14,1196,4938,137,178,88,182,1000,164
2021-05-20,Kedah,0,417,323.0,3,502,2559,4,46,0,15,364,4
2021-05-20,Kelantan,0,426,359.0,6,574,2563,7,81,5,72,479,14
2021-05-20,Melaka,0,212,89.0,4,208,1009,9,25,7,26,178,15
2021-05-20,Negeri Sembilan,0,291,118.0,4,503,1198,12,78,7,24,366,12
2021-05-20,Pahang,0,157,99.0,0,728,2142,7,60,11,59,307,15
2021-05-20,Perak,0,248,92.0,3,362,2640,2,44,1,13,265,6
2021-05-20,Perlis,0,8,0.0,0,57,493,7,5,4,0,16,14
2021-05-20,Pulau Pinang,0,362,234.0,1,294,1247,0,45,0,39,227,0
2021-05-20,Sabah,0,245,45.0,1,717,2804,12,47,7,16,262,45
2021-05-20,Sarawak,1,608,474.0,2,839,2632,104,338,72,383,495,192
2021-05-20,Selangor,0,2277,1208.0,10,1752,5431,148,279,82,224,1142,405
2021-05-20,Terengganu,0,233,114.0,3,324,1267,11,43,4,35,199,44
2021-05-20,W.P. Kuala Lumpur,1,655,482.0,8,886,4090,8,83,16,64,659,76
2021-05-20,W.P. Labuan,0,17,4.0,0,25,112,10,3,0,0,5,23
2021-05-20,W.P. Putrajaya,0,35,8.0,0,20,377,3,3,2,2,14,3
2021-05-21,Johor,0,406,329.0,5,1248,4938,129,177,91,127,1014,200
2021-05-21,Kedah,0,434,170.0,4,479,2559,1,73,0,26,411,10
2021-05-21,Kelantan,0,467,253.0,1,574,2563,7,72,11,86,462,10
2021-05-21,Melaka,0,165,90.0,2,208,1009,6,29,6,14,191,17
2021-05-21,Negeri Sembilan,0,370,201.0,2,503,1198,9,74,2,35,395,19
2021-05-21,Pahang,0,161,76.0,1,728,2142,4,62,10,47,323,9
2021-05-21,Perak,0,382,139.0,2,436,2640,1,41,1,21,278,13
2021-05-21,Perlis,0,3,4.0,0,57,493,7,2,3,1,13,17
2021-05-21,Pulau Pinang,0,302,280.0,1,294,1247,0,43,0,50,228,0
2021-05-21,Sabah,0,144,62.0,0,717,2804,16,25,16,8,171,38
2021-05-21,Sarawak,0,612,507.0,8,839,2632,140,399,68,424,495,190
2021-05-21,Selangor,0,2163,1806.0,21,1762,5431,165,239,99,186,1187,392
2021-05-21,Terengganu,0,139,84.0,0,324,1267,18,32,10,28,202,58
2021-05-21,W.P. Kuala Lumpur,2,641,492.0,3,886,4059,5,93,6,42,678,80
2021-05-21,W.P. Labuan,0,84,9.0,0,25,112,16,1,2,0,6,38
2021-05-21,W.P. Putrajaya,0,20,6.0,0,20,377,3,2,3,6,10,0
2021-05-22,Johor,0,477,278.0,5,1248,4952,102,155,92,124,1021,197
2021-05-22,Kedah,0,301,217.0,4,479,2559,11,38,0,27,420,18
2021-05-22,Kelantan,0,613,313.0,1,574,2563,9,85,8,66,466,11
2021-05-22,Melaka,0,175,86.0,1,208,1009,6,45,3,19,214,20
2021-05-22,Negeri Sembilan,0,396,94.0,1,545,1274,7,119,7,25,468,16
2021-05-22,Pahang,0,227,105.0,2,728,2142,6,33,1,53,301,14
2021-05-22,Perak,0,276,299.0,3,436,2640,0,43,0,28,286,11
2021-05-22,Perlis,0,18,3.0,0,85,472,4,4,4,1,15,14
2021-05-22,Pulau Pinang,0,359,345.0,0,294,1247,0,39,0,45,245,0
2021-05-22,Sabah,0,189,55.0,0,717,2804,13,40,14,23,290,48
2021-05-22,Sarawak,0,749,436.0,2,839,2632,118,445,71,391,492,172
2021-05-22,Selangor,1,1647,1755.0,21,1850,5431,174,248,101,251,1192,409
2021-05-22,Terengganu,0,185,95.0,0,324,1267,13,19,7,18,197,63
2021-05-22,W.P. Kuala Lumpur,2,654,587.0,10,901,4059,12,96,10,71,698,81
2021-05-22,W.P. Labuan,0,36,8.0,0,25,112,0,5,0,0,11,24
2021-05-22,W.P. Putrajaya,0,18,18.0,0,20,377,1,2,3,4,8,1
2021-05-23,Johor,0,549,309.0,8,1248,4950,84,205,69,136,1074,171
2021-05-23,Kedah,0,422,208.0,4,479,2559,3,46,0,26,436,13
2021-05-23,Kelantan,0,626,364.0,1,580,2563,20,81,6,60,482,25
2021-05-23,Melaka,0,209,95.0,6,208,1009,0,4,7,18,233,19
2021-05-23,Negeri Sembilan,0,434,191.0,2,545,1274,13,106,4,42,514,22
2021-05-23,Pahang,0,263,86.0,0,728,2142,10,85,4,60,325,20
2021-05-23,Perak,0,279,136.0,0,436,2640,2,34,0,42,270,16
2021-05-23,Perlis,0,8,2.0,1,85,472,7,3,3,0,15,18
2021-05-23,Pulau Pinang,4,372,76.0,6,294,1247,0,35,0,43,248,0
2021-05-23,Sabah,0,136,49.0,2,717,2804,7,21,6,15,186,45
2021-05-23,Sarawak,0,663,362.0,3,839,2632,149,356,75,346,518,153
2021-05-23,Selangor,0,2235,1305.0,14,1945,5409,196,251,90,218,1247,473
2021-05-23,Terengganu,0,266,52.0,0,324,1267,9,30,9,23,204,50
2021-05-23,W.P. Kuala Lumpur,4,447,329.0,2,901,4023,21,151,20,124,715,77
2021-05-23,W.P. Labuan,1,37,5.0,0,25,112,0,2,3,0,13,17
2021-05-23,W.P. Putrajaya,0,30,18.0,0,20,377,1,2,3,4,8,1
2021-05-24,Johor,19,468,236.0,11,1250,4950,122,142,72,136,1081,202
2021-05-24,Kedah,0,348,200.0,4,479,2559,1,63,0,28,497,3
2021-05-24,Kelantan,0,451,144.0,0,580,2563,15,86,12,83,481,28
2021-05-24,Melaka,0,329,76.0,6,208,1009,3,30,8,26,237,14
2021-05-24,Negeri Sembilan,0,329,138.0,3,683,1367,5,116,10,52,528,17
2021-05-24,Pahang,0,257,71.0,3,728,2142,7,65,5,27,358,17
2021-05-24,Perak,0,231,141.0,1,436,2640,3,40,1,22,292,20
2021-05-24,Perlis,0,7,0.0,0,85,472,4,2,4,2,15,14
2021-05-24,Pulau Pinang,6,384,391.0,6,294,1247,0,44,0,36,244,0
2021-05-24,Sabah,0,184,87.0,0,697,2804,11,41,10,18,327,47
2021-05-24,Sarawak,0,530,357.0,3,839,2632,133,359,66,303,538,177
2021-05-24,Selangor,0,2049,1192.0,16,1945,5457,178,265,110,231,1281,486
2021-05-24,Terengganu,0,263,106.0,2,324,1267,13,37,9,7,232,53
2021-05-24,W.P. Kuala Lumpur,1,468,293.0,5,970,4023,7,106,3,44,750,68
2021-05-24,W.P. Labuan,0,171,10.0,1,25,112,0,0,2,0,12,4
2021-05-24,W.P. Putrajaya,0,40,10.0,0,20,377,1,4,4,1,14,3
2021-05-25,Johor,0,664,411.0,10,1281,4998,127,145,91,155,1086,216
2021-05-25,Kedah,0,336,88.0,6,605,2559,2,58,1,59,515,4
2021-05-25,Kelantan,0,425,302.0,3,580,2563,8,69,12,82,474,24
2021-05-25,Melaka,0,258,55.0,2,208,1009,2,20,5,15,262,11
2021-05-25,Negeri Sembilan,0,410,127.0,2,683,1367,5,114,8,51,567,14
2021-05-25,Pahang,0,211,112.0,1,728,2142,10,73,6,53,375,18
2021-05-25,Perak,0,218,145.0,3,432,2640,5,41,0,35,294,20
2021-05-25,Perlis,0,8,2.0,0,85,472,1,4,1,0,19,12
2021-05-25,Pulau Pinang,0,380,265.0,3,294,1241,0,42,0,44,248,0
2021-05-25,Sabah,0,266,89.0,3,697,2804,20,51,4,26,331,61
2021-05-25,Sarawak,0,513,496.0,6,839,2634,112,412,56,416,522,238
2021-05-25,Selangor,1,2642,1151.0,15,1946,5457,183,275,119,265,1269,505
2021-05-25,Terengganu,0,268,53.0,1,374,1367,11,36,6,21,247,59
2021-05-25,W.P. Kuala Lumpur,3,604,481.0,5,970,4021,2,111,4,77,789,57
2021-05-25,W.P. Labuan,0,63,0.0,0,25,112,1,2,0,0,14,5
2021-05-25,W.P. Putrajaya,0,23,12.0,0,20,377,2,2,3,1,15,2
2021-05-26,Johor,0,587,390.0,8,1281,4998,126,225,90,160,1138,246
2021-05-26,Kedah,0,542,433.0,8,605,2559,4,79,0,56,522,4
2021-05-26,Kelantan,0,547,352.0,0,580,2560,6,57,6,72,453,24
2021-05-26,Melaka,0,230,115.0,3,208,1009,2,18,2,16,264,11
2021-05-26,Negeri Sembilan,0,370,113.0,2,713,1367,18,106,9,28,617,13
2021-05-26,Pahang,0,171,65.0,1,728,2142,11,48,8,45,379,16
2021-05-26,Perak,0,264,205.0,5,432,2640,1,42,1,33,278,14
2021-05-26,Perlis,0,8,2.0,0,85,472,6,3,6,1,22,14
2021-05-26,Pulau Pinang,0,420,171.0,0,319,1241,0,63,0,44,269,0
2021-05-26,Sabah,0,229,81.0,1,697,2804,26,56,16,24,344,65
2021-05-26,Sarawak,3,640,460.0,2,839,2634,113,350,69,415,540,185
2021-05-26,Selangor,2,2455,1695.0,24,1953,5457,155,314,136,288,1292,465
2021-05-26,Terengganu,0,177,63.0,0,374,1367,11,34,11,43,234,65
2021-05-26,W.P. Kuala Lumpur,0,760,505.0,9,1001,4021,12,112,5,74,821,69
2021-05-26,W.P. Labuan,0,49,8.0,0,25,112,6,4,0,1,17,11
2021-05-26,W.P. Putrajaya,0,29,7.0,0,20,377,0,6,2,3,18,0
2021-05-27,Johor,1,549,359.0,7,1281,4998,234,157,84,108,1168,240
2021-05-27,Kedah,0,441,327.0,2,614,2626,2,80,1,48,547,3
2021-05-27,Kelantan,0,754,373.0,5,580,2560,22,100,15,56,496,31
2021-05-27,Melaka,0,234,58.0,1,208,1009,0,10,1,33,241,10
2021-05-27,Negeri Sembilan,0,353,158.0,5,763,1367,0,130,5,41,670,8
2021-05-27,Pahang,0,238,57.0,0,728,2142,8,67,5,42,393,23
2021-05-27,Perak,4,228,128.0,1,432,2640,0,40,0,20,296,14
2021-05-27,Perlis,0,6,3.0,0,85,471,11,2,5,1,26,16
2021-05-27,Pulau Pinang,1,365,246.0,3,319,1241,0,42,0,47,266,0
2021-05-27,Sabah,1,217,134.0,1,697,2804,12,51,6,18,358,65
2021-05-27,Sarawak,0,772,368.0,9,839,2634,96,339,62,266,503,190
2021-05-27,Selangor,0,2675,1456.0,18,1975,5453,186,321,127,250,1352,469
2021-05-27,Terengganu,0,282,458.0,1,374,1367,10,18,13,24,229,61
2021-05-27,W.P. Kuala Lumpur,2,561,468.0,6,1009,4016,8,92,11,84,834,70
2021-05-27,W.P. Labuan,0,170,1.0,0,25,112,0,10,1,0,27,10
2021-05-27,W.P. Putrajaya,0,12,4.0,0,25,377,2,7,0,2,23,2
2021-05-28,Johor,0,762,340.0,4,1281,4998,107,166,65,114,1225,300
2021-05-28,Kedah,0,544,373.0,5,614,2626,179,75,5,45,571,6
2021-05-28,Kelantan,0,851,445.0,2,585,2560,6,95,15,80,502,22
2021-05-28,Melaka,0,380,81.0,3,208,1009,1,52,3,32,261,8
2021-05-28,Negeri Sembilan,0,520,176.0,8,763,1367,5,85,4,62,649,9
2021-05-28,Pahang,0,254,167.0,0,728,2142,7,76,11,52,416,17
2021-05-28,Perak,0,405,226.0,3,452,2640,2,51,1,42,297,7
2021-05-28,Perlis,0,8,3.0,0,85,471,8,9,1,1,31,21
2021-05-28,Pulau Pinang,0,421,186.0,2,319,1241,0,39,0,42,267,0
2021-05-28,Sabah,0,308,136.0,1,733,2804,13,38,19,18,327,59
2021-05-28,Sarawak,0,698,590.0,4,839,2634,117,436,92,498,530,211
2021-05-28,Selangor,0,2052,1495.0,19,1991,5453,154,285,90,267,1369,417
2021-05-28,Terengganu,0,207,151.0,2,374,1367,12,34,4,33,232,57
2021-05-28,W.P. Kuala Lumpur,2,830,416.0,6,1022,4014,12,95,10,96,838,58
2021-05-28,W.P. Labuan,0,6,3.0,2,25,112,0,1,0,0,28,7
2021-05-28,W.P. Putrajaya,0,44,26.0,0,30,377,0,6,0,2,27,2
2021-05-29,Johor,0,468,448.0,14,1322,4998,115,181,91,161,1214,271
2021-05-29,Kedah,0,468,422.0,8,614,2630,5,75,0,61,570,6
2021-05-29,Kelantan,0,907,496.0,2,585,2560,8,89,15,91,499,15
2021-05-29,Melaka,0,340,69.0,2,208,1009,1,40,2,35,266,7
2021-05-29,Negeri Sembilan,0,898,307.0,8,763,1367,7,139,3,94,647,13
2021-05-29,Pahang,0,216,135.0,3,728,2142,10,60,12,97,393,17
2021-05-29,Perak,0,272,274.0,1,452,2640,0,58,0,43,292,12
2021-05-29,Perlis,0,19,3.0,0,85,471,4,5,1,2,34,20
2021-05-29,Pulau Pinang,1,345,210.0,5,319,1241,0,43,0,47,268,0
2021-05-29,Sabah,0,265,153.0,4,733,2804,8,48,17,34,347,48
2021-05-29,Sarawak,0,726,556.0,5,839,2634,117,403,71,493,524,181
2021-05-29,Selangor,2,2836,1799.0,27,2011,5453,169,275,128,285,1341,388
2021-05-29,Terengganu,0,189,149.0,4,374,1367,5,20,6,27,219,62
2021-05-29,W.P. Kuala Lumpur,3,789,472.0,14,1102,4014,10,71,5,89,829,64
2021-05-29,W.P. Labuan,0,253,12.0,1,25,112,1,7,0,2,33,8
2021-05-29,W.P. Putrajaya,0,29,22.0,0,30,377,1,3,0,6,24,3
2021-05-30,Johor,0,433,338.0,12,1322,4998,104,167,59,160,1215,270
2021-05-30,Kedah,0,422,332.0,13,614,2630,3,76,0,47,576,6
2021-05-30,Kelantan,0,612,581.0,0,591,2566,13,96,3,73,518,25
2021-05-30,Melaka,0,202,75.0,4,250,1009,6,47,2,23,290,11
2021-05-30,Negeri Sembilan,2,468,265.0,15,781,1367,8,131,6,86,689,15
2021-05-30,Pahang,0,239,162.0,1,842,2142,8,51,8,90,391,17
2021-05-30,Perak,0,212,296.0,1,452,2640,0,44,1,30,301,10
2021-05-30,Perlis,0,7,18.0,0,85,471,8,3,4,2,32,23
2021-05-30,Pulau Pinang,0,248,329.0,5,319,1241,0,43,0,47,271,0
2021-05-30,Sabah,0,190,131.0,2,733,2804,7,68,14,18,380,38
2021-05-30,Sarawak,0,513,626.0,3,851,2634,89,463,71,464,538,180
2021-05-30,Selangor,1,2477,1476.0,15,2017,5446,137,257,156,278,1386,363
2021-05-30,Terengganu,0,214,74.0,4,374,1367,13,34,23,29,217,53
2021-05-30,W.P. Kuala Lumpur,1,616,401.0,3,1102,4014,7,85,3,63,864,68
2021-05-30,W.P. Labuan,0,133,0.0,1,25,112,3,0,0,0,33,11
2021-05-30,W.P. Putrajaya,0,13,17.0,0,30,377,3,4,3,6,22,3
2021-05-31,Johor,0,489,431.0,12,1344,4998,139,200,110,158,1238,283
2021-05-31,Kedah,0,464,382.0,6,614,2630,2,69,0,61,607,4
2021-05-31,Kelantan,0,695,558.0,5,591,2566,8,85,10,99,500,23
2021-05-31,Melaka,0,352,85.0,3,250,1009,2,28,4,36,282,9
2021-05-31,Negeri Sembilan,0,253,178.0,5,781,1363,13,76,4,73,647,24
2021-05-31,Pahang,0,219,13.0,4,842,2182,8,55,8,73,352,21
2021-05-31,Perak,0,255,107.0,0,452,2640,2,42,1,36,304,10
2021-05-31,Perlis,0,12,7.0,0,85,471,16,7,2,1,38,33
2021-05-31,Pulau Pinang,0,328,440.0,3,319,1236,0,38,0,53,249,0
2021-05-31,Sabah,0,207,231.0,2,733,2804,20,68,5,21,382,48
2021-05-31,Sarawak,1,654,471.0,8,851,2634,110,307,73,445,541,170
2021-05-31,Selangor,1,2111,1723.0,15,2017,5446,163,239,86,249,1346,383
2021-05-31,Terengganu,0,204,234.0,0,374,1367,14,21,14,34,203,53
2021-05-31,W.P. Kuala Lumpur,1,387,367.0,1,1102,4014,5,92,9,69,883,69
2021-05-31,W.P. Labuan,0,166,1.0,3,58,106,1,0,0,0,32,12
2021-05-31,W.P. Putrajaya,0,28,23.0,0,30,377,3,4,1,4,22,6
2021-06-01,Johor,0,431,390.0,8,1344,4998,107,129,95,111,1229,291
2021-06-01,Kedah,0,236,432.0,3,614,2630,1,69,0,73,579,1
2021-06-01,Kelantan,0,531,453.0,5,589,2566,25,97,11,79,511,37
2021-06-01,Melaka,0,249,131.0,4,250,1009,5,40,4,28,295,9
2021-06-01,Negeri Sembilan,0,397,414.0,2,894,1363,7,121,10,80,653,21
2021-06-01,Pahang,0,190,275.0,1,842,2182,6,60,12,55,366,17
2021-06-01,Perak,0,387,395.0,2,480,2640,1,45,0,46,290,15
2021-06-01,Perlis,0,0,2.0,0,85,471,10,0,6,1,37,34
2021-06-01,Pulau Pinang,0,400,331.0,1,319,1236,0,51,0,47,268,0
2021-06-01,Sabah,0,318,199.0,1,733,2804,13,37,7,21,401,59
2021-06-01,Sarawak,0,703,554.0,7,977,3356,159,389,96,373,570,215
2021-06-01,Selangor,2,2068,1711.0,28,2017,5446,167,258,147,286,1319,447
2021-06-01,Terengganu,0,198,203.0,2,374,1367,12,32,6,33,201,58
2021-06-01,W.P. Kuala Lumpur,0,817,528.0,6,1123,4017,9,106,15,98,876,61
2021-06-01,W.P. Labuan,0,162,44.0,1,58,106,0,27,2,2,57,8
2021-06-01,W.P. Putrajaya,0,18,21.0,0,31,377,4,7,3,5,24,7
2021-06-02,Johor,0,554,526.0,11,1385,4998,79,131,108,117,1176,229
2021-06-02,Kedah,0,283,456.0,10,614,2639,3,68,0,71,559,8
2021-06-02,Kelantan,0,541,341.0,12,622,2599,10,108,7,65,548,40
2021-06-02,Melaka,0,209,91.0,5,250,1009,2,28,1,21,301,11
2021-06-02,Negeri Sembilan,0,586,202.0,14,894,1363,3,102,7,81,631,11
2021-06-02,Pahang,0,237,148.0,3,842,2182,7,60,6,50,376,18
2021-06-02,Perak,0,224,190.0,2,480,2640,5,39,1,43,282,10
2021-06-02,Perlis,0,7,9.0,0,85,471,11,2,9,5,35,23
2021-06-02,Pulau Pinang,0,407,306.0,1,319,1236,0,37,0,45,262,0
2021-06-02,Sabah,0,254,213.0,2,733,2804,9,67,12,34,377,59
2021-06-02,Sarawak,0,588,456.0,4,977,3356,123,449,74,436,608,210
2021-06-02,Selangor,0,2728,2084.0,29,2017,5446,128,271,86,255,1315,431
2021-06-02,Terengganu,0,224,116.0,5,374,1367,8,24,10,32,191,59
2021-06-02,W.P. Kuala Lumpur,2,701,601.0,18,1143,4022,8,93,11,102,849,54
2021-06-02,W.P. Labuan,0,159,20.0,8,58,106,0,0,0,1,53,5
2021-06-02,W.P. Putrajaya,0,1,18.0,2,31,377,0,0,0,0,24,7
2021-06-03,Johor,55,752,692.0,14,1385,4998,99,125,83,119,1213,228
2021-06-03,Kedah,0,373,461.0,4,614,2639,4,54,0,68,547,6
2021-06-03,Kelantan,0,414,508.0,8,622,2599,9,77,11,88,529,38
2021-06-03,Melaka,0,322,161.0,2,250,1009,3,33,4,40,294,10
2021-06-03,Negeri Sembilan,0,576,312.0,6,894,1363,14,137,3,71,679,21
2021-06-03,Pahang,0,135,150.0,2,842,2182,5,44,4,61,352,19
2021-06-03,Perak,0,384,429.0,1,480,2640,4,40,0,33,282,16
2021-06-03,Perlis,0,5,6.0,0,85,471,11,9,3,4,40,17
2021-06-03,Pulau Pinang,0,303,498.0,4,319,1236,0,36,0,45,239,0
2021-06-03,Sabah,1,203,201.0,7,733,2804,17,61,9,27,383,61
2021-06-03,Sarawak,0,594,603.0,8,977,3356,89,427,93,485,606,220
2021-06-03,Selangor,2,3125,2112.0,27,2017,5446,182,268,108,287,1287,481
2021-06-03,Terengganu,0,127,272.0,6,374,1367,16,31,13,22,191,62
2021-06-03,W.P. Kuala Lumpur,6,801,599.0,14,1132,4022,8,90,6,80,848,53
2021-06-03,W.P. Labuan,0,62,6.0,0,58,106,5,2,0,2,53,10
2021-06-03,W.P. Putrajaya,0,33,39.0,0,31,377,2,4,5,8,22,5
2021-06-04,Johor,1,446,407.0,14,1385,4998,98,175,109,171,1194,191
2021-06-04,Kedah,0,263,426.0,4,614,2639,0,40,0,70,512,0
2021-06-04,Kelantan,0,286,475.0,2,622,2599,11,70,16,77,524,32
2021-06-04,Melaka,0,234,111.0,3,250,1009,6,26,4,35,285,12
2021-06-04,Negeri Sembilan,0,709,537.0,13,894,1363,5,109,12,73,687,14
2021-06-04,Pahang,0,146,173.0,3,842,2182,8,37,10,73,313,18
2021-06-04,Perak,0,371,249.0,3,480,2640,2,39,2,45,276,15
2021-06-04,Perlis,0,8,2.0,1,85,471,14,6,0,0,43,28
2021-06-04,Pulau Pinang,0,376,480.0,3,319,1234,0,41,0,47,230,0
2021-06-04,Sabah,0,287,245.0,3,777,2804,13,43,12,37,394,58
2021-06-04,Sarawak,0,706,691.0,5,977,3356,143,431,84,576,498,238
2021-06-04,Selangor,0,2612,1929.0,20,2017,5446,159,240,139,274,1281,453
2021-06-04,Terengganu,0,203,203.0,2,374,1367,7,22,7,27,185,60
2021-06-04,W.P. Kuala Lumpur,1,851,584.0,7,1132,4022,12,66,11,86,840,53
2021-06-04,W.P. Labuan,0,230,83.0,3,72,106,2,1,1,1,54,12
2021-06-04,W.P. Putrajaya,0,20,29.0,0,31,377,3,4,1,5,21,7
2021-06-05,Johor,0,412,427.0,22,1385,4998,77,144,79,150,1175,175
2021-06-05,Kedah,0,263,402.0,5,614,2639,3,58,1,24,521,3
2021-06-05,Kelantan,0,312,969.0,6,622,2599,7,51,9,70,501,30
2021-06-05,Melaka,0,206,156.0,5,250,1009,4,33,3,32,286,13
2021-06-05,Negeri Sembilan,0,843,517.0,9,894,1363,2,153,11,94,743,5
2021-06-05,Pahang,0,286,228.0,2,842,2182,15,45,7,59,298,25
2021-06-05,Perak,1,252,223.0,4,480,2640,4,40,5,45,264,9
2021-06-05,Perlis,0,4,11.0,0,85,471,12,1,6,7,38,26
2021-06-05,Pulau Pinang,0,370,86.0,2,319,1234,0,43,0,43,232,0
2021-06-05,Sabah,0,259,195.0,2,777,2804,13,49,16,29,403,51
2021-06-05,Sarawak,0,651,582.0,2,977,3356,104,425,95,405,605,196
2021-06-05,Selangor,2,2509,1512.0,33,2042,5444,234,276,101,252,1303,433
2021-06-05,Terengganu,0,190,145.0,1,374,1367,5,41,5,22,199,44
2021-06-05,W.P. Kuala Lumpur,5,678,601.0,12,1132,4022,15,124,12,149,814,55
2021-06-05,W.P. Labuan,0,205,40.0,3,72,106,3,5,0,1,54,15
2021-06-05,W.P. Putrajaya,0,12,11.0,1,31,377,0,6,5,6,21,2
2021-06-06,Johor,1,565,406.0,12,1385,4998,102,157,69,107,1196,184
2021-06-06,Kedah,0,125,72.0,6,661,2639,2,32,0,58,499,3
2021-06-06,Kelantan,0,270,397.0,3,622,2599,11,69,14,53,512,27
2021-06-06,Melaka,0,225,194.0,2,250,1009,2,23,0,22,287,15
2021-06-06,Negeri Sembilan,0,556,417.0,9,935,1351,0,118,2,65,764,3
2021-06-06,Pahang,0,155,240.0,3,842,2182,5,57,7,66,299,23
2021-06-06,Perak,0,174,193.0,0,480,2640,0,36,0,28,270,8
2021-06-06,Perlis,0,2,12.0,0,85,471,20,1,3,4,31,30
2021-06-06,Pulau Pinang,0,271,201.0,4,319,1234,0,37,0,44,221,0
2021-06-06,Sabah,0,305,208.0,0,777,2804,13,52,6,38,402,58
2021-06-06,Sarawak,1,600,167.0,4,977,3356,120,530,84,438,609,188
2021-06-06,Selangor,10,2178,2033.0,35,2082,5444,188,241,96,217,1303,532
2021-06-06,Terengganu,0,158,68.0,3,374,1367,10,21,5,23,194,44
2021-06-06,W.P. Kuala Lumpur,1,415,431.0,4,1140,4022,5,72,3,84,789,55
2021-06-06,W.P. Labuan,1,212,67.0,2,72,106,0,8,1,0,61,10
2021-06-06,W.P. Putrajaya,0,30,27.0,0,31,377,1,6,2,2,25,1
2021-06-07,Johor,0,355,608.0,17,1385,4998,112,118,114,155,1142,176
2021-06-07,Kedah,0,194,532.0,5,661,2639,1,35,0,39,478,3
2021-06-07,Kelantan,0,341,435.0,4,622,2599,11,63,10,86,485,27
2021-06-07,Melaka,0,178,334.0,1,250,1009,3,23,1,19,285,13
2021-06-07,Negeri Sembilan,0,571,397.0,11,935,1351,2,101,2,69,725,2
2021-06-07,Pahang,0,99,260.0,0,842,2182,11,35,10,57,275,23
2021-06-07,Perak,0,177,424.0,4,480,2640,3,26,1,27,262,14
2021-06-07,Perlis,0,1,4.0,0,85,471,6,1,3,3,29,14
2021-06-07,Pulau Pinang,0,153,479.0,1,319,1234,0,26,0,23,221,0
2021-06-07,Sabah,0,336,256.0,1,777,2804,18,61,15,25,422,55
2021-06-07,Sarawak,0,703,1023.0,4,977,3356,137,576,106,493,611,178
2021-06-07,Selangor,0,1374,1950.0,23,2092,5444,145,222,93,232,1307,528
2021-06-07,Terengganu,0,117,225.0,1,374,1367,10,25,8,37,178,39
2021-06-07,W.P. Kuala Lumpur,14,455,465.0,8,1140,4022,5,66,6,63,780,46
2021-06-07,W.P. Labuan,0,209,128.0,2,72,106,2,0,0,1,54,12
2021-06-07,W.P. Putrajaya,0,8,28.0,0,31,377,1,2,0,5,22,2
2021-06-08,Johor,0,456,546.0,13,1385,4998,81,132,75,106,1142,163
2021-06-08,Kedah,0,148,319.0,4,661,2639,0,31,0,53,462,2
2021-06-08,Kelantan,0,204,430.0,4,622,2599,11,62,8,70,474,30
2021-06-08,Melaka,0,314,265.0,4,250,1009,5,23,1,34,285,17
2021-06-08,Negeri Sembilan,0,505,430.0,9,935,1351,7,115,0,73,723,8
2021-06-08,Pahang,0,157,219.0,2,842,2182,10,22,5,44,249,24
2021-06-08,Perak,0,225,302.0,2,480,2635,1,20,1,38,239,15
