date,state,beds_icu_covid,icu_covid,icu_pui,vent_covid,vent_pui
2021-01-11,Perlis,4,4,0,0,0
2021-01-11,Pulau Pinang,15,14,0,5,0
2021-01-11,Sabah,115,69,1,16,1
2021-01-11,Sarawak,26,1,0,1,0
2021-01-11,Selangor,60,52,0,36,0
2021-01-11,Terengganu,12,1,0,0,0
2021-01-11,W.P. Kuala Lumpur,26,20,4,8,4
2021-01-11,W.P. Labuan,5,3,0,3,0
2021-01-12,Johor,43,39,1,28,1
2021-01-12,Kedah,21,14,0,6,0
2021-01-12,Kelantan,27,9,0,0,0
2021-01-12,Melaka,12,10,3,3,3
2021-01-12,Negeri Sembilan,11,3,0,3,0
2021-01-12,Pahang,39,5,0,4,0
2021-01-12,Perak,29,14,0,8,0
2021-01-12,Perlis,4,4,0,0,0
2021-01-12,Pulau Pinang,15,15,0,6,0
2021-01-12,Sabah,115,68,2,20,2
2021-01-12,Sarawak,26,5,0,2,0
2021-01-12,Selangor,60,53,0,27,0
2021-01-12,Terengganu,12,1,0,1,0
2021-01-12,W.P. Kuala Lumpur,26,22,1,10,1
2021-01-12,W.P. Labuan,5,3,0,3,0
2021-01-13,Johor,46,37,0,25,0
2021-01-13,Kedah,21,15,0,7,0
2021-01-13,Kelantan,27,13,0,1,0
2021-01-13,Melaka,12,10,3,3,3
2021-01-13,Negeri Sembilan,11,3,0,3,0
2021-01-13,Pahang,39,5,0,4,0
2021-01-13,Perak,29,15,0,8,0
2021-01-13,Perlis,4,4,0,0,0
2021-01-13,Pulau Pinang,15,13,0,5,0
2021-01-13,Sabah,115,74,2,22,2
2021-01-13,Sarawak,26,7,0,2,0
2021-01-13,Selangor,60,55,0,30,0
2021-01-13,Terengganu,12,1,0,1,0
2021-01-13,W.P. Kuala Lumpur,26,20,2,9,2
2021-01-13,W.P. Labuan,5,3,0,3,0
2021-01-14,Johor,46,40,0,26,0
2021-01-14,Kedah,21,17,0,8,0
2021-01-14,Kelantan,27,12,0,1,0
2021-01-14,Melaka,12,10,0,4,0
2021-01-14,Negeri Sembilan,11,3,0,2,0
2021-01-14,Pahang,39,5,0,4,0
2021-01-14,Perak,29,15,0,10,0
2021-01-14,Perlis,4,4,0,0,0
2021-01-14,Pulau Pinang,15,13,0,6,0
2021-01-14,Sabah,115,73,1,19,1
2021-01-14,Sarawak,26,7,0,2,0
2021-01-14,Selangor,60,55,0,31,0
2021-01-14,Terengganu,12,2,0,1,0
2021-01-14,W.P. Kuala Lumpur,26,21,0,10,0
2021-01-14,W.P. Labuan,5,4,0,3,0
2021-01-15,Johor,46,42,0,31,0
2021-01-15,Kedah,29,20,0,9,0
2021-01-15,Kelantan,27,13,0,1,0
2021-01-15,Melaka,12,10,1,3,1
2021-01-15,Negeri Sembilan,11,3,0,3,0
2021-01-15,Pahang,40,6,0,3,0
2021-01-15,Perak,29,16,0,10,0
2021-01-15,Perlis,4,2,0,0,0
2021-01-15,Pulau Pinang,21,14,0,4,0
2021-01-15,Sabah,115,75,1,18,1
2021-01-15,Sarawak,26,9,0,3,0
2021-01-15,Selangor,60,55,0,31,0
2021-01-15,Terengganu,12,2,0,2,0
2021-01-15,W.P. Kuala Lumpur,26,22,1,11,1
2021-01-15,W.P. Labuan,5,3,0,3,0
2021-01-16,Johor,46,42,0,29,0
2021-01-16,Kedah,29,22,0,11,0
2021-01-16,Kelantan,27,13,0,2,0
2021-01-16,Melaka,12,9,2,3,2
2021-01-16,Negeri Sembilan,11,4,0,3,0
2021-01-16,Pahang,40,20,0,4,0
2021-01-16,Perak,29,16,0,9,0
2021-01-16,Perlis,4,2,0,0,0
2021-01-16,Pulau Pinang,21,14,0,4,0
2021-01-16,Sabah,115,77,0,19,1
2021-01-16,Sarawak,26,14,2,4,2
2021-01-16,Selangor,60,55,0,31,0
2021-01-16,Terengganu,12,1,0,1,0
2021-01-16,W.P. Kuala Lumpur,26,25,1,13,1
2021-01-16,W.P. Labuan,5,4,0,4,0
2021-01-17,Johor,46,46,0,33,0
2021-01-17,Kedah,29,24,0,11,0
2021-01-17,Kelantan,27,13,0,2,0
2021-01-17,Melaka,12,10,2,3,2
2021-01-17,Negeri Sembilan,11,4,0,3,0
2021-01-17,Pahang,40,7,0,5,0
2021-01-17,Perak,29,19,0,9,0
2021-01-17,Perlis,4,2,0,0,0
2021-01-17,Pulau Pinang,21,14,0,4,0
2021-01-17,Sabah,115,84,1,21,1
2021-01-17,Sarawak,26,10,2,2,2
2021-01-17,Selangor,60,57,0,29,0
2021-01-17,Terengganu,12,2,0,0,0
2021-01-17,W.P. Kuala Lumpur,26,30,1,12,1
2021-01-17,W.P. Labuan,5,4,0,4,0
2021-01-18,Johor,65,52,0,40,0
2021-01-18,Kedah,39,29,0,15,0
2021-01-18,Kelantan,27,9,0,2,0
2021-01-18,Melaka,12,9,2,3,2
2021-01-18,Negeri Sembilan,11,4,0,3,0
2021-01-18,Pahang,40,7,0,5,0
2021-01-18,Perak,29,17,0,10,0
2021-01-18,Perlis,4,3,0,0,0
2021-01-18,Pulau Pinang,21,14,0,4,0
2021-01-18,Sabah,115,91,3,23,3
2021-01-18,Sarawak,36,14,1,3,1
2021-01-18,Selangor,71,60,0,34,0
2021-01-18,Terengganu,12,2,0,0,0
2021-01-18,W.P. Kuala Lumpur,33,35,0,12,0
2021-01-18,W.P. Labuan,5,3,0,3,0
2021-01-19,Johor,65,54,0,40,0
2021-01-19,Kedah,39,32,1,14,0
2021-01-19,Kelantan,27,7,0,2,0
2021-01-19,Melaka,12,9,2,3,2
2021-01-19,Negeri Sembilan,11,4,0,3,0
2021-01-19,Pahang,40,6,0,4,0
2021-01-19,Perak,30,18,0,10,0
2021-01-19,Perlis,4,3,1,0,0
2021-01-19,Pulau Pinang,21,15,0,5,0
2021-01-19,Sabah,115,80,3,21,3
2021-01-19,Sarawak,36,21,0,4,0
2021-01-19,Selangor,83,70,0,37,0
2021-01-19,Terengganu,12,2,0,1,0
2021-01-19,W.P. Kuala Lumpur,33,29,1,15,1
2021-01-19,W.P. Labuan,5,3,0,3,0
2021-01-20,Johor,65,52,0,37,0
2021-01-20,Kedah,39,33,1,13,0
2021-01-20,Kelantan,27,10,0,3,0
2021-01-20,Melaka,12,8,2,3,2
2021-01-20,Negeri Sembilan,11,3,0,3,0
2021-01-20,Pahang,40,6,0,3,0
2021-01-20,Perak,30,19,1,10,1
2021-01-20,Perlis,6,5,0,0,0
2021-01-20,Pulau Pinang,21,15,0,5,0
2021-01-20,Sabah,112,84,3,14,3
2021-01-20,Sarawak,36,19,0,5,0
2021-01-20,Selangor,99,76,0,40,0
2021-01-20,Terengganu,12,1,0,0,0
2021-01-20,W.P. Kuala Lumpur,33,30,4,14,4
2021-01-20,W.P. Labuan,5,2,0,2,0
2021-01-21,Johor,65,54,0,41,0
2021-01-21,Kedah,39,30,0,11,0
2021-01-21,Kelantan,27,10,0,4,0
2021-01-21,Melaka,17,8,1,5,1
2021-01-21,Negeri Sembilan,11,4,0,4,0
2021-01-21,Pahang,40,3,0,2,0
2021-01-21,Perak,30,17,1,9,1
2021-01-21,Perlis,6,4,0,0,0
2021-01-21,Pulau Pinang,21,15,0,6,0
2021-01-21,Sabah,112,80,2,16,2
2021-01-21,Sarawak,36,23,0,4,0
2021-01-21,Selangor,104,83,0,46,0
2021-01-21,Terengganu,12,1,0,0,0
2021-01-21,W.P. Kuala Lumpur,33,32,4,15,4
2021-01-21,W.P. Labuan,5,2,0,2,0
2021-01-22,Johor,65,52,2,41,2
2021-01-22,Kedah,39,32,1,12,0
2021-01-22,Kelantan,27,13,0,4,0
2021-01-22,Melaka,17,8,4,5,4
2021-01-22,Negeri Sembilan,17,16,0,10,0
2021-01-22,Pahang,40,5,0,5,0
2021-01-22,Perak,30,16,0,10,0
2021-01-22,Perlis,6,2,0,0,0
2021-01-22,Pulau Pinang,21,16,0,7,0
2021-01-22,Sabah,112,81,0,17,0
2021-01-22,Sarawak,36,24,2,3,2
2021-01-22,Selangor,104,85,0,47,0
2021-01-22,Terengganu,12,1,0,0,0
2021-01-22,W.P. Kuala Lumpur,44,33,2,18,2
2021-01-22,W.P. Labuan,5,2,0,2,0
2021-01-23,Johor,65,53,1,42,1
2021-01-23,Kedah,39,31,1,12,1
2021-01-23,Kelantan,27,13,0,5,0
2021-01-23,Melaka,17,7,14,4,14
2021-01-23,Negeri Sembilan,17,24,0,15,0
2021-01-23,Pahang,40,7,0,7,0
2021-01-23,Perak,30,18,0,9,0
2021-01-23,Perlis,6,2,0,0,0
2021-01-23,Pulau Pinang,21,16,0,8,0
2021-01-23,Sabah,112,87,0,18,0
2021-01-23,Sarawak,36,18,2,6,2
2021-01-23,Selangor,104,88,1,46,1
2021-01-23,Terengganu,12,1,0,1,0
2021-01-23,W.P. Kuala Lumpur,44,34,2,18,2
2021-01-23,W.P. Labuan,5,2,0,2,0
2021-01-24,Johor,65,56,0,39,0
2021-01-24,Kedah,39,30,0,13,0
2021-01-24,Kelantan,27,12,0,5,0
2021-01-24,Melaka,17,8,11,4,11
2021-01-24,Negeri Sembilan,17,8,0,7,0
2021-01-24,Pahang,40,6,0,6,0
2021-01-24,Perak,30,22,0,10,0
2021-01-24,Perlis,6,2,0,0,0
2021-01-24,Pulau Pinang,21,16,0,8,0
2021-01-24,Sabah,112,87,1,18,1
2021-01-24,Sarawak,36,18,0,5,0
2021-01-24,Selangor,104,93,1,57,1
2021-01-24,Terengganu,12,1,0,0,0
2021-01-24,W.P. Kuala Lumpur,44,37,2,19,2
2021-01-24,W.P. Labuan,5,2,0,2,0
2021-01-25,Johor,65,50,0,33,0
2021-01-25,Kedah,39,29,0,13,0
2021-01-25,Kelantan,29,14,0,4,0
2021-01-25,Melaka,17,10,8,3,8
2021-01-25,Negeri Sembilan,20,14,0,8,0
2021-01-25,Pahang,40,5,0,4,0
2021-01-25,Perak,30,24,0,12,0
2021-01-25,Perlis,6,3,0,0,0
2021-01-25,Pulau Pinang,21,15,0,11,0
2021-01-25,Sabah,112,92,2,23,2
2021-01-25,Sarawak,36,20,1,6,1
2021-01-25,Selangor,104,97,1,54,1
2021-01-25,Terengganu,12,1,1,0,1
2021-01-25,W.P. Kuala Lumpur,44,34,1,17,1
2021-01-25,W.P. Labuan,5,3,0,3,0
2021-01-26,Johor,65,52,1,36,1
2021-01-26,Kedah,40,24,0,11,0
2021-01-26,Kelantan,25,12,0,3,0
2021-01-26,Melaka,17,9,7,4,7
2021-01-26,Negeri Sembilan,20,16,0,8,0
2021-01-26,Pahang,40,5,0,4,0
2021-01-26,Perak,32,26,0,11,0
2021-01-26,Perlis,6,3,0,0,0
2021-01-26,Pulau Pinang,21,19,0,12,0
2021-01-26,Sabah,112,91,2,25,2
2021-01-26,Sarawak,36,23,0,6,0
2021-01-26,Selangor,104,102,0,59,0
2021-01-26,Terengganu,12,0,1,0,1
2021-01-26,W.P. Kuala Lumpur,44,33,1,19,1
2021-01-26,W.P. Labuan,5,3,0,3,0
2021-01-27,Johor,65,51,3,34,3
2021-01-27,Kedah,40,24,2,8,1
2021-01-27,Kelantan,25,12,0,4,0
2021-01-27,Melaka,17,14,8,4,8
2021-01-27,Negeri Sembilan,20,12,0,8,0
2021-01-27,Pahang,40,5,0,4,0
2021-01-27,Perak,34,25,0,11,0
2021-01-27,Perlis,6,3,0,0,0
2021-01-27,Pulau Pinang,21,19,0,11,0
2021-01-27,Sabah,118,95,1,26,1
2021-01-27,Sarawak,36,25,0,6,0
2021-01-27,Selangor,113,98,1,66,1
2021-01-27,Terengganu,12,2,0,0,0
2021-01-27,W.P. Kuala Lumpur,44,36,1,23,1
2021-01-27,W.P. Labuan,5,3,0,3,0
2021-01-28,Johor,65,54,1,36,1
2021-01-28,Kedah,40,26,1,9,1
2021-01-28,Kelantan,25,13,0,4,0
2021-01-28,Melaka,17,13,8,5,8
2021-01-28,Negeri Sembilan,20,7,0,5,0
2021-01-28,Pahang,40,5,0,4,0
2021-01-28,Perak,34,25,0,14,0
2021-01-28,Perlis,6,4,0,0,0
2021-01-28,Pulau Pinang,21,18,0,11,0
2021-01-28,Sabah,118,84,1,27,1
2021-01-28,Sarawak,38,32,0,4,0
2021-01-28,Selangor,113,90,4,53,4
2021-01-28,Terengganu,12,2,0,1,0
2021-01-28,W.P. Kuala Lumpur,44,38,1,21,1
2021-01-28,W.P. Labuan,5,2,0,2,0
2021-01-29,Johor,65,51,0,32,0
2021-01-29,Kedah,40,28,0,8,0
2021-01-29,Kelantan,26,10,1,2,1
2021-01-29,Melaka,17,16,9,5,9
2021-01-29,Negeri Sembilan,20,6,0,5,0
2021-01-29,Pahang,40,5,0,4,0
2021-01-29,Perak,34,26,0,13,0
2021-01-29,Perlis,6,4,0,0,0
2021-01-29,Pulau Pinang,21,19,0,13,0
2021-01-29,Sabah,118,84,1,26,1
2021-01-29,Sarawak,38,31,0,5,0
2021-01-29,Selangor,113,93,1,57,1
2021-01-29,Terengganu,12,4,0,2,0
2021-01-29,W.P. Kuala Lumpur,44,34,0,20,0
2021-01-29,W.P. Labuan,5,3,0,3,0
2021-01-30,Johor,65,49,0,31,0
2021-01-30,Kedah,40,27,0,9,0
2021-01-30,Kelantan,26,12,0,3,0
2021-01-30,Melaka,17,14,9,5,9
2021-01-30,Negeri Sembilan,20,9,0,3,0
2021-01-30,Pahang,40,7,0,6,0
2021-01-30,Perak,34,25,0,12,0
2021-01-30,Perlis,6,4,0,0,0
2021-01-30,Pulau Pinang,21,19,0,13,0
2021-01-30,Sabah,118,95,1,27,1
2021-01-30,Sarawak,38,34,0,6,0
2021-01-30,Selangor,113,88,1,58,1
2021-01-30,Terengganu,12,4,0,2,0
2021-01-30,W.P. Kuala Lumpur,44,35,0,21,0
2021-01-30,W.P. Labuan,5,2,0,1,0
2021-01-31,Johor,65,50,0,32,0
2021-01-31,Kedah,40,28,1,10,0
2021-01-31,Kelantan,25,12,0,3,0
2021-01-31,Melaka,17,11,10,7,10
2021-01-31,Negeri Sembilan,20,7,0,3,0
2021-01-31,Pahang,40,7,0,6,0
2021-01-31,Perak,34,23,0,13,0
2021-01-31,Perlis,6,2,0,0,0
2021-01-31,Pulau Pinang,21,19,0,12,0
2021-01-31,Sabah,122,95,1,27,1
2021-01-31,Sarawak,42,24,1,8,1
2021-01-31,Selangor,113,90,1,59,1
2021-01-31,Terengganu,4,4,0,4,0
2021-01-31,W.P. Kuala Lumpur,44,33,0,20,0
2021-01-31,W.P. Labuan,5,2,0,2,0
2021-02-01,Johor,65,46,0,35,0
2021-02-01,Kedah,40,30,1,11,0
2021-02-01,Kelantan,25,12,0,5,0
2021-02-01,Melaka,17,11,6,6,6
2021-02-01,Negeri Sembilan,20,10,0,4,0
2021-02-01,Pahang,40,7,0,7,0
2021-02-01,Perak,34,25,0,15,0
2021-02-01,Perlis,6,3,0,0,0
2021-02-01,Pulau Pinang,21,16,0,12,0
2021-02-01,Sabah,122,91,1,26,1
2021-02-01,Sarawak,42,34,0,10,0
2021-02-01,Selangor,113,90,6,54,6
2021-02-01,Terengganu,4,5,0,5,0
2021-02-01,W.P. Kuala Lumpur,44,33,0,21,0
2021-02-01,W.P. Labuan,5,1,0,1,0
2021-02-02,Johor,65,43,1,33,1
2021-02-02,Kedah,40,27,0,12,0
2021-02-02,Kelantan,25,11,0,5,0
2021-02-02,Melaka,17,15,5,6,5
2021-02-02,Negeri Sembilan,20,10,0,1,0
2021-02-02,Pahang,40,7,0,7,0
2021-02-02,Perak,34,26,0,14,0
2021-02-02,Perlis,6,2,0,0,0
2021-02-02,Pulau Pinang,21,19,0,10,0
2021-02-02,Sabah,122,90,2,27,2
2021-02-02,Sarawak,42,33,2,10,2
2021-02-02,Selangor,113,96,0,61,0
2021-02-02,Terengganu,4,4,0,2,0
2021-02-02,W.P. Kuala Lumpur,44,37,1,26,1
2021-02-02,W.P. Labuan,5,1,0,1,0
2021-02-03,Johor,65,50,1,35,1
2021-02-03,Kedah,40,26,0,13,0
2021-02-03,Kelantan,25,10,0,4,0
2021-02-03,Melaka,17,16,3,8,3
2021-02-03,Negeri Sembilan,20,13,0,4,0
2021-02-03,Pahang,40,8,0,8,0
2021-02-03,Perak,34,23,0,15,0
2021-02-03,Perlis,6,1,0,0,0
2021-02-03,Pulau Pinang,21,19,0,9,0
2021-02-03,Sabah,122,91,2,24,2
2021-02-03,Sarawak,37,31,0,10,0
2021-02-03,Selangor,113,90,1,59,1
2021-02-03,Terengganu,4,5,0,3,0
2021-02-03,W.P. Kuala Lumpur,44,37,0,22,0
2021-02-03,W.P. Labuan,5,1,0,1,0
2021-02-04,Johor,65,46,1,30,1
2021-02-04,Kedah,40,23,0,13,0
2021-02-04,Kelantan,25,13,0,9,0
2021-02-04,Melaka,17,12,3,8,3
2021-02-04,Negeri Sembilan,20,14,0,5,0
2021-02-04,Pahang,40,10,0,9,0
2021-02-04,Perak,34,22,0,16,0
2021-02-04,Perlis,6,1,0,0,0
2021-02-04,Pulau Pinang,21,20,0,8,0
2021-02-04,Sabah,122,88,1,24,1
2021-02-04,Sarawak,37,26,1,11,1
2021-02-04,Selangor,113,88,1,54,1
2021-02-04,Terengganu,4,5,0,3,0
2021-02-04,W.P. Kuala Lumpur,44,38,0,24,0
2021-02-04,W.P. Labuan,5,2,0,2,0
2021-02-05,Johor,65,47,0,29,0
2021-02-05,Kedah,40,20,0,12,0
2021-02-05,Kelantan,25,9,0,3,0
2021-02-05,Melaka,17,12,4,8,4
2021-02-05,Negeri Sembilan,20,16,0,9,0
2021-02-05,Pahang,40,9,0,7,0
2021-02-05,Perak,34,24,0,16,0
2021-02-05,Perlis,6,1,0,0,0
2021-02-05,Pulau Pinang,21,19,0,6,0
2021-02-05,Sabah,122,87,2,25,2
2021-02-05,Sarawak,37,29,0,12,0
2021-02-05,Selangor,113,85,0,51,0
2021-02-05,Terengganu,4,5,0,3,0
2021-02-05,W.P. Kuala Lumpur,44,36,0,23,0
2021-02-05,W.P. Labuan,5,2,0,2,0
2021-02-06,Johor,65,43,0,33,0
2021-02-06,Kedah,40,21,0,14,0
2021-02-06,Kelantan,25,9,0,4,0
2021-02-06,Melaka,17,11,2,8,2
2021-02-06,Negeri Sembilan,20,20,0,7,0
2021-02-06,Pahang,40,9,0,5,0
2021-02-06,Perak,34,25,0,16,0
2021-02-06,Perlis,6,0,0,0,0
2021-02-06,Pulau Pinang,21,15,0,5,0
2021-02-06,Sabah,122,81,2,25,2
2021-02-06,Sarawak,37,32,0,13,0
2021-02-06,Selangor,113,85,1,49,1
2021-02-06,Terengganu,4,5,0,3,0
2021-02-06,W.P. Kuala Lumpur,44,36,0,24,0
2021-02-06,W.P. Labuan,5,2,0,2,0
2021-02-07,Johor,65,46,0,30,0
2021-02-07,Kedah,40,20,0,10,0
2021-02-07,Kelantan,25,9,0,4,0
2021-02-07,Melaka,17,10,3,7,3
2021-02-07,Negeri Sembilan,20,17,0,6,0
2021-02-07,Pahang,40,8,0,3,0
2021-02-07,Perak,34,25,0,15,0
2021-02-07,Perlis,6,0,0,0,0
2021-02-07,Pulau Pinang,21,16,0,5,0
2021-02-07,Sabah,122,76,2,23,2
2021-02-07,Sarawak,37,31,0,14,0
2021-02-07,Selangor,113,84,1,42,1
2021-02-07,Terengganu,4,5,0,2,0
2021-02-07,W.P. Kuala Lumpur,44,35,0,22,0
2021-02-07,W.P. Labuan,5,2,0,2,0
2021-02-08,Johor,65,47,1,30,1
2021-02-08,Kedah,40,17,0,8,0
2021-02-08,Kelantan,25,9,0,3,0
2021-02-08,Melaka,17,12,2,8,2
2021-02-08,Negeri Sembilan,20,18,0,7,0
2021-02-08,Pahang,40,8,0,4,0
2021-02-08,Perak,34,25,0,16,0
2021-02-08,Perlis,6,0,0,0,0
2021-02-08,Pulau Pinang,21,18,0,6,0
2021-02-08,Sabah,122,79,2,22,2
2021-02-08,Sarawak,37,32,0,15,0
2021-02-08,Selangor,113,91,0,45,0
2021-02-08,Terengganu,4,4,0,2,0
2021-02-08,W.P. Kuala Lumpur,44,33,2,23,2
2021-02-08,W.P. Labuan,5,2,0,2,0
2021-02-09,Johor,65,45,1,27,1
2021-02-09,Kedah,40,20,0,7,0
2021-02-09,Kelantan,25,8,0,5,0
2021-02-09,Melaka,17,10,4,8,4
2021-02-09,Negeri Sembilan,20,13,0,6,0
2021-02-09,Pahang,40,7,0,3,0
2021-02-09,Perak,34,24,0,10,0
2021-02-09,Perlis,6,0,0,0,0
2021-02-09,Pulau Pinang,21,19,0,4,0
2021-02-09,Sabah,122,70,3,22,3
2021-02-09,Sarawak,45,38,1,18,1
2021-02-09,Selangor,113,87,0,39,0
2021-02-09,Terengganu,4,5,0,4,0
2021-02-09,W.P. Kuala Lumpur,44,29,2,24,2
2021-02-09,W.P. Labuan,5,2,0,2,0
2021-02-10,Johor,65,39,1,26,1
2021-02-10,Kedah,40,19,0,7,0
2021-02-10,Kelantan,25,6,0,4,0
2021-02-10,Melaka,17,9,3,8,3
2021-02-10,Negeri Sembilan,20,17,0,7,0
2021-02-10,Pahang,40,8,0,3,0
2021-02-10,Perak,34,23,0,11,0
2021-02-10,Perlis,6,0,0,0,0
2021-02-10,Pulau Pinang,21,20,0,5,0
2021-02-10,Sabah,122,64,3,21,3
2021-02-10,Sarawak,45,34,3,18,3
2021-02-10,Selangor,113,80,0,42,0
2021-02-10,Terengganu,4,5,0,4,0
2021-02-10,W.P. Kuala Lumpur,44,34,1,20,1
2021-02-10,W.P. Labuan,5,2,0,2,0
2021-02-11,Johor,65,43,1,23,1
2021-02-11,Kedah,40,15,0,5,0
2021-02-11,Kelantan,25,6,0,4,0
2021-02-11,Melaka,17,11,4,8,4
2021-02-11,Negeri Sembilan,20,13,0,4,0
2021-02-11,Pahang,40,8,0,4,0
2021-02-11,Perak,34,21,0,11,0
2021-02-11,Perlis,6,0,0,0,0
2021-02-11,Pulau Pinang,21,18,0,5,0
2021-02-11,Sabah,122,63,2,20,2
2021-02-11,Sarawak,45,34,4,16,4
2021-02-11,Selangor,113,83,0,42,0
2021-02-11,Terengganu,4,3,0,1,0
2021-02-11,W.P. Kuala Lumpur,44,29,1,20,1
2021-02-11,W.P. Labuan,5,2,0,2,0
2021-02-12,Johor,65,44,1,25,1
2021-02-12,Kedah,40,15,0,2,0
2021-02-12,Kelantan,25,4,0,3,0
2021-02-12,Melaka,17,12,1,8,1
2021-02-12,Negeri Sembilan,20,10,0,4,0
2021-02-12,Pahang,40,8,0,4,0
2021-02-12,Perak,34,21,0,11,0
2021-02-12,Perlis,6,0,0,0,0
2021-02-12,Pulau Pinang,21,17,0,5,0
2021-02-12,Sabah,122,65,2,20,2
2021-02-12,Sarawak,45,32,2,15,2
2021-02-12,Selangor,113,77,0,35,0
2021-02-12,Terengganu,4,3,0,1,0
2021-02-12,W.P. Kuala Lumpur,44,33,1,22,1
2021-02-12,W.P. Labuan,5,2,0,2,0
2021-02-13,Johor,65,42,1,25,1
2021-02-13,Kedah,40,14,0,1,0
2021-02-13,Kelantan,25,4,0,2,0
2021-02-13,Melaka,17,14,2,8,2
2021-02-13,Negeri Sembilan,20,8,0,3,0
2021-02-13,Pahang,40,7,0,2,0
2021-02-13,Perak,34,24,0,9,0
2021-02-13,Perlis,6,0,0,0,0
2021-02-13,Pulau Pinang,21,17,0,5,0
2021-02-13,Sabah,122,57,3,22,3
2021-02-13,Sarawak,45,29,1,16,1
2021-02-13,Selangor,110,79,4,52,4
2021-02-13,Terengganu,4,3,0,1,0
2021-02-13,W.P. Kuala Lumpur,44,34,1,22,1
2021-02-13,W.P. Labuan,5,2,0,2,0
2021-02-14,Johor,65,40,1,25,1
2021-02-14,Kedah,40,10,0,2,0
2021-02-14,Kelantan,25,6,0,3,0
2021-02-14,Melaka,17,12,1,8,1
2021-02-14,Negeri Sembilan,20,9,0,3,0
2021-02-14,Pahang,40,7,0,3,0
2021-02-14,Perak,34,23,0,10,0
2021-02-14,Perlis,6,0,0,0,0
2021-02-14,Pulau Pinang,21,16,0,4,0
2021-02-14,Sabah,122,62,1,21,1
2021-02-14,Sarawak,45,25,0,14,0
2021-02-14,Selangor,110,80,0,60,0
2021-02-14,Terengganu,4,3,0,1,0
2021-02-14,W.P. Kuala Lumpur,44,30,0,19,0
2021-02-14,W.P. Labuan,5,2,0,2,0
2021-02-15,Johor,65,44,0,28,0
2021-02-15,Kedah,40,12,0,2,0
2021-02-15,Kelantan,25,6,0,3,0
2021-02-15,Melaka,17,12,1,8,1
2021-02-15,Negeri Sembilan,20,11,0,4,0
2021-02-15,Pahang,40,7,0,4,0
2021-02-15,Perak,34,20,0,11,0
2021-02-15,Perlis,6,0,0,0,0
2021-02-15,Pulau Pinang,21,18,0,5,0
2021-02-15,Sabah,122,61,1,19,1
2021-02-15,Sarawak,45,20,1,15,1
2021-02-15,Selangor,110,80,3,61,3
2021-02-15,Terengganu,4,4,0,2,0
2021-02-15,W.P. Kuala Lumpur,44,27,0,17,0
2021-02-15,W.P. Labuan,5,2,0,2,0
2021-02-16,Johor,65,43,1,28,1
2021-02-16,Kedah,40,11,0,3,0
2021-02-16,Kelantan,25,7,0,3,0
2021-02-16,Melaka,17,14,1,8,1
2021-02-16,Negeri Sembilan,20,9,0,3,0
2021-02-16,Pahang,40,5,0,3,0
2021-02-16,Perak,34,17,0,10,0
2021-02-16,Perlis,6,0,0,0,0
2021-02-16,Pulau Pinang,21,14,0,4,0
2021-02-16,Sabah,122,60,1,16,1
2021-02-16,Sarawak,45,30,1,16,1
2021-02-16,Selangor,115,81,1,62,1
2021-02-16,Terengganu,4,4,0,2,0
2021-02-16,W.P. Kuala Lumpur,44,24,0,17,0
2021-02-16,W.P. Labuan,5,2,0,2,0
2021-02-17,Johor,65,41,0,29,0
2021-02-17,Kedah,40,10,0,3,0
2021-02-17,Kelantan,25,8,0,4,0
2021-02-17,Melaka,17,12,1,7,1
2021-02-17,Negeri Sembilan,20,8,0,1,0
2021-02-17,Pahang,40,3,0,2,0
2021-02-17,Perak,34,13,0,10,0
2021-02-17,Perlis,6,0,0,0,0
2021-02-17,Pulau Pinang,21,12,0,4,0
2021-02-17,Sabah,122,57,1,15,1
2021-02-17,Sarawak,45,32,0,16,0
2021-02-17,Selangor,115,80,1,59,1
2021-02-17,Terengganu,4,4,0,2,0
2021-02-17,W.P. Kuala Lumpur,44,23,0,16,0
2021-02-17,W.P. Labuan,5,2,0,2,0
2021-02-18,Johor,65,38,2,25,2
2021-02-18,Kedah,40,9,0,2,0
2021-02-18,Kelantan,25,8,0,2,0
2021-02-18,Melaka,17,14,0,6,0
2021-02-18,Negeri Sembilan,20,6,0,1,0
2021-02-18,Pahang,40,4,0,3,0
2021-02-18,Perak,34,13,0,11,0
2021-02-18,Perlis,6,0,0,0,0
2021-02-18,Pulau Pinang,21,12,0,4,0
2021-02-18,Sabah,122,55,2,19,2
2021-02-18,Sarawak,45,31,0,16,0
2021-02-18,Selangor,115,77,2,58,2
2021-02-18,Terengganu,4,4,0,2,0
2021-02-18,W.P. Kuala Lumpur,44,22,1,17,1
2021-02-18,W.P. Labuan,5,2,0,1,0
2021-02-19,Johor,65,34,1,24,1
2021-02-19,Kedah,40,7,0,1,0
2021-02-19,Kelantan,25,7,0,4,0
2021-02-19,Melaka,17,15,3,5,3
2021-02-19,Negeri Sembilan,20,7,0,2,0
2021-02-19,Pahang,40,5,0,3,0
2021-02-19,Perak,34,15,0,12,0
2021-02-19,Perlis,6,0,0,0,0
2021-02-19,Pulau Pinang,21,14,0,5,0
2021-02-19,Sabah,122,48,3,17,3
2021-02-19,Sarawak,45,28,0,11,0
2021-02-19,Selangor,115,75,1,55,1
2021-02-19,Terengganu,4,4,0,2,0
2021-02-19,W.P. Kuala Lumpur,44,23,0,17,0
2021-02-19,W.P. Labuan,5,1,0,1,0
